order_id,order_date,amount,product_id,product_category
612,2023-09-09,306.54,HOM020,Home & Garden
613,2022-10-08,455.35,HOM004,Home & Garden
614,2023-08-02,1649.18,ELE009,Electronics
615,2024-12-07,101.11,CLO018,Clothing
616,2024-10-13,188.72,CLO001,Clothing
617,2022-07-02,1443.11,ELE003,Electronics
618,2024-11-13,1318.3,ELE008,Electronics
619,2024-07-24,27.92,BOO002,Books
620,2023-08-19,71.33,BOO004,Books
621,2022-04-04,1485.84,ELE012,Electronics
622,2024-06-15,210.66,SPO011,Sports
623,2023-01-10,755.63,ELE013,Electronics
624,2024-09-06,280.15,HOM002,Home & Garden
625,2022-11-23,965.38,ELE015,Electronics
626,2023-01-07,251.58,SPO005,Sports
627,2024-09-16,60.73,HOM009,Home & Garden
628,2023-10-06,1576.28,ELE019,Electronics
629,2023-04-04,46.01,BOO014,Books
630,2023-05-25,177.4,HOM018,Home & Garden
631,2022-04-22,1486.67,ELE016,Electronics
632,2022-12-05,1412.79,ELE009,Electronics
633,2022-04-14,178.74,SPO008,Sports
634,2022-06-11,194.78,HOM016,Home & Garden
635,2024-07-04,14.76,BOO004,Books
636,2024-04-06,42.05,HOM020,Home & Garden
637,2023-09-16,446.29,SPO011,Sports
638,2024-01-15,1531.96,ELE020,Electronics
639,2024-08-26,64.78,BOO008,Books
640,2022-01-05,35.43,BOO018,Books
641,2024-12-05,49.91,BOO005,Books
642,2024-04-18,463.06,ELE013,Electronics
643,2023-03-18,388.83,HOM014,Home & Garden
644,2022-04-06,105.51,SPO019,Sports
645,2024-10-29,,CLO002,Clothing
646,2024-06-05,457.47,SPO006,Sports
647,2022-12-22,46.4,CLO011,Clothing
648,2024-10-29,237.97,HOM008,Home & Garden
649,2023-07-15,473.42,HOM005,Home & Garden
650,2022-10-10,310.73,HOM018,Home & Garden
651,2023-10-05,535.06,SPO010,Sports
652,2023-12-09,348.7,CLO017,Clothing
653,2023-10-23,1584.31,ELE014,Electronics
654,2024-12-29,57.01,BOO004,Books
655,2022-02-21,78.98,HOM006,Home & Garden
656,2023-08-10,17.8,BOO007,Books
657,2022-03-08,75.78,BOO018,Books
658,2023-04-05,354.89,SPO010,Sports
659,2022-04-07,245.24,HOM011,Home & Garden
660,2022-04-21,1721.49,ELE015,Electronics
661,2023-04-07,64.18,BOO007,Books
662,2023-08-26,92.0,HOM006,Home & Garden
663,2024-11-18,803.32,ELE005,Electronics
664,2022-11-26,,SPO015,Sports
665,2022-11-14,286.89,ELE020,Electronics
666,2023-09-09,330.96,HOM011,Home & Garden
667,2024-12-12,320.69,CLO006,Clothing
668,2024-05-01,385.83,SPO007,Sports
669,2023-11-11,35.3,BOO017,Books
670,2024-08-30,530.9,SPO012,Sports
671,2024-07-01,286.0,CLO002,Clothing
672,2023-10-20,438.66,HOM018,Home & Garden
673,2023-08-03,1735.72,ELE017,Electronics
674,2024-07-01,36.0,HOM017,Home & Garden
675,2022-06-18,382.14,ELE001,Electronics
676,2022-05-15,236.12,CLO014,Clothing
677,2022-08-01,200.31,CLO014,Clothing
678,2022-05-28,17.75,CLO003,Clothing
679,2022-04-22,248.59,CLO008,Clothing
680,2023-06-14,200.73,HOM001,Home & Garden
681,2024-03-08,1144.67,ELE019,Electronics
682,2022-04-04,684.68,ELE010,Electronics
683,2022-06-27,59.78,BOO001,Books
684,2024-08-28,159.75,CLO018,Clothing
685,2023-08-28,118.55,CLO012,Clothing
686,2022-01-23,572.57,SPO019,Sports
687,2024-03-18,391.22,SPO012,Sports
688,2023-03-10,389.67,HOM006,Home & Garden
689,2023-03-29,584.13,SPO019,Sports
690,2022-04-22,343.05,SPO003,Sports
691,2023-05-29,513.53,ELE012,Electronics
692,2022-09-20,50.48,CLO011,Clothing
693,2024-09-22,191.35,HOM005,Home & Garden
694,2024-01-17,71.15,BOO008,Books
695,2024-06-12,74.35,BOO016,Books
696,2024-08-05,196.17,HOM006,Home & Garden
697,2022-06-17,70.48,BOO009,Books
698,2022-06-06,1883.83,ELE019,Electronics
699,2024-04-09,161.03,SPO018,Sports
700,2024-08-24,132.24,CLO010,Clothing
701,2022-10-02,246.35,HOM001,Home & Garden
702,2023-05-05,471.3,SPO006,Sports
703,2023-01-02,901.58,SPO016,Sports
704,2024-01-05,393.34,ELE012,Electronics
705,2023-04-25,1511.57,ELE013,Electronics
706,2024-08-19,469.47,HOM004,Home & Garden
707,2024-12-03,68.81,BOO006,Books
708,2024-02-11,221.55,HOM017,Home & Garden
709,2023-05-31,468.55,HOM012,Home & Garden
710,2024-09-24,,HOM005,Home & Garden
711,2024-06-19,73.49,CLO005,Clothing
712,2023-01-18,100.18,CLO008,Clothing
713,2024-04-29,58.52,BOO007,Books
714,2022-11-27,31.68,HOM006,Home & Garden
715,2022-10-03,33.68,SPO009,Sports
716,2023-01-04,786.52,SPO001,Sports
717,2023-08-04,466.96,ELE016,Electronics
718,2022-12-16,281.31,CLO006,Clothing
719,2024-11-12,20.55,BOO020,Books
720,2022-05-21,99.05,CLO017,Clothing
721,2024-10-29,362.96,HOM020,Home & Garden
722,2022-03-21,404.73,SPO005,Sports
723,2022-01-03,221.17,HOM017,Home & Garden
724,2024-05-28,312.8,CLO012,Clothing
725,2022-07-20,75.25,HOM003,Home & Garden
726,2023-08-04,615.24,SPO001,Sports
727,2024-12-06,938.22,ELE011,Electronics
728,2024-04-17,13.44,BOO009,Books
729,2024-05-17,320.45,SPO007,Sports
730,2024-04-26,596.53,SPO018,Sports
731,2024-09-17,87.82,BOO013,Books
732,2022-10-10,1628.48,ELE006,Electronics
733,2022-07-25,179.12,CLO020,Clothing
734,2022-04-17,141.22,CLO005,Clothing
735,2024-08-23,314.56,SPO003,Sports
736,2022-03-19,495.89,HOM010,Home & Garden
737,2022-04-28,173.92,CLO017,Clothing
738,2023-08-09,24.73,CLO008,Clothing
739,2022-12-14,894.47,ELE003,Electronics
740,2023-07-20,196.03,HOM017,Home & Garden
741,2022-02-01,2009.05,ELE018,Electronics
742,2023-12-14,80.53,BOO007,Books
743,2024-07-20,284.96,HOM004,Home & Garden
744,2022-05-29,271.84,SPO009,Sports
745,2023-05-28,535.94,HOM011,Home & Garden
746,2024-07-28,447.08,HOM009,Home & Garden
747,2022-05-19,347.1,HOM008,Home & Garden
748,2023-10-09,384.75,HOM009,Home & Garden
749,2023-05-24,13.51,BOO003,Books
750,2023-01-01,175.69,HOM006,Home & Garden
751,2023-01-25,335.24,HOM009,Home & Garden
752,2023-02-28,76.24,CLO005,Clothing
753,2022-08-07,1964.93,ELE020,Electronics
754,2022-01-14,727.31,SPO011,Sports
755,2024-10-05,831.25,SPO017,Sports
756,2023-07-28,104.03,HOM014,Home & Garden
757,2024-09-06,40.87,SPO006,Sports
758,2024-07-25,1518.41,ELE001,Electronics
759,2023-03-08,312.37,HOM009,Home & Garden
760,2023-01-19,257.57,SPO011,Sports
761,2024-01-20,169.77,CLO012,Clothing
762,2024-01-18,131.47,HOM019,Home & Garden
763,2023-04-14,1487.81,ELE013,Electronics
764,2023-02-06,240.38,CLO001,Clothing
765,2022-12-28,296.12,HOM017,Home & Garden
766,2024-12-29,65.49,BOO019,Books
767,2022-04-08,59.82,HOM009,Home & Garden
768,2024-09-02,875.65,ELE018,Electronics
769,2023-06-12,7.44,BOO020,Books
770,2023-02-12,404.43,SPO010,Sports
771,2023-12-29,60.74,BOO003,Books
772,2024-02-20,202.78,SPO006,Sports
773,2023-11-22,368.09,HOM003,Home & Garden
774,2022-06-12,119.85,CLO009,Clothing
775,2024-03-20,84.14,BOO019,Books
776,2024-12-02,176.99,HOM008,Home & Garden
777,2023-05-31,386.1,ELE016,Electronics
778,2022-04-21,1861.51,ELE004,Electronics
779,2023-06-22,153.12,SPO010,Sports
780,2023-04-15,191.56,CLO017,Clothing
781,2022-12-16,138.24,ELE016,Electronics
782,2024-08-14,639.29,SPO018,Sports
783,2022-12-29,508.29,SPO019,Sports
784,2024-06-09,599.74,SPO016,Sports
785,2023-04-11,824.04,ELE010,Electronics
786,2022-01-22,914.74,ELE010,Electronics
787,2024-08-18,19.53,SPO016,Sports
788,2023-09-06,1603.33,ELE001,Electronics
789,2024-02-05,126.77,CLO006,Clothing
790,2024-03-09,132.19,HOM017,Home & Garden
791,2023-07-11,48.67,BOO007,Books
792,2022-05-21,52.97,CLO015,Clothing
793,2023-07-12,343.2,SPO018,Sports
794,2022-02-15,248.3,CLO015,Clothing
795,2022-01-17,,CLO007,Clothing
796,2023-12-02,203.33,HOM015,Home & Garden
797,2022-03-06,9.46,BOO009,Books
798,2024-03-14,1284.79,ELE009,Electronics
799,2024-02-21,258.92,ELE015,Electronics
800,2023-05-22,367.2,ELE007,Electronics
801,2024-08-26,322.53,HOM002,Home & Garden
802,2024-12-02,478.41,ELE002,Electronics
803,2023-03-23,411.18,ELE009,Electronics
804,2022-09-03,,HOM002,Home & Garden
805,2024-08-31,119.13,SPO016,Sports
806,2022-07-07,306.15,SPO002,Sports
807,2022-05-03,59.56,BOO005,Books
808,2024-09-26,111.36,CLO012,Clothing
809,2024-06-17,22.98,CLO009,Clothing
810,2022-03-22,365.32,HOM016,Home & Garden
811,2023-01-24,172.07,SPO009,Sports
812,2022-11-25,1224.44,ELE018,Electronics
813,2024-01-22,19.36,HOM006,Home & Garden
814,2022-02-08,615.12,SPO003,Sports
815,2024-03-04,167.74,CLO020,Clothing
816,2023-08-03,29.96,BOO003,Books
817,2022-03-31,55.55,CLO007,Clothing
818,2022-07-22,1236.97,ELE017,Electronics
819,2023-06-09,633.18,ELE007,Electronics
820,2024-10-03,909.16,ELE014,Electronics
821,2024-01-26,1351.81,ELE003,Electronics
822,2023-09-15,1587.08,ELE008,Electronics
823,2024-12-24,99.79,HOM006,Home & Garden
824,2024-04-30,1652.04,ELE014,Electronics
825,2022-08-02,241.3,CLO006,Clothing
826,2024-12-29,333.36,SPO011,Sports
827,2024-02-01,421.76,HOM020,Home & Garden
828,2023-05-08,449.91,SPO009,Sports
829,2024-01-08,256.06,HOM010,Home & Garden
830,2022-02-03,93.68,SPO008,Sports
831,2023-03-16,7.13,BOO009,Books
832,2024-11-13,386.04,SPO015,Sports
833,2023-12-30,56.24,CLO008,Clothing
834,2023-06-09,13.88,BOO003,Books
835,2023-10-27,110.8,HOM019,Home & Garden
836,2022-07-15,581.19,SPO013,Sports
837,2022-06-10,2128.34,ELE014,Electronics
838,2024-05-03,1852.79,ELE020,Electronics
839,2022-01-24,42.66,HOM019,Home & Garden
840,2022-11-03,35.01,BOO013,Books
841,2024-07-01,451.81,SPO013,Sports
842,2022-10-31,121.68,CLO018,Clothing
843,2024-03-28,12.63,BOO005,Books
844,2022-10-04,306.03,HOM007,Home & Garden
845,2024-12-09,81.71,CLO019,Clothing
846,2022-07-03,1277.39,ELE011,Electronics
847,2023-12-07,457.95,SPO012,Sports
848,2024-06-24,141.13,SPO007,Sports
849,2024-02-05,195.14,CLO002,Clothing
850,2023-05-13,837.15,SPO001,Sports
851,2023-12-05,601.61,ELE018,Electronics
852,2023-03-10,174.06,CLO020,Clothing
853,2022-10-17,792.79,ELE009,Electronics
854,2022-12-15,632.32,ELE002,Electronics
855,2024-08-10,191.59,ELE012,Electronics
856,2022-08-09,592.21,ELE013,Electronics
857,2024-11-07,1882.95,ELE003,Electronics
858,2023-01-17,184.58,CLO001,Clothing
859,2022-03-23,276.73,CLO006,Clothing
860,2022-02-07,51.87,BOO017,Books
861,2023-07-19,1468.67,ELE001,Electronics
862,2023-07-28,61.89,CLO003,Clothing
863,2024-02-22,807.48,SPO008,Sports
864,2024-05-04,164.9,CLO020,Clothing
865,2023-11-06,239.75,HOM018,Home & Garden
866,2023-02-19,104.05,CLO005,Clothing
867,2024-05-30,174.39,CLO003,Clothing
868,2024-12-27,351.06,ELE001,Electronics
869,2023-10-15,528.67,HOM009,Home & Garden
870,2022-11-08,50.2,CLO020,Clothing
871,2023-07-01,408.9,SPO001,Sports
872,2024-01-06,1393.17,ELE020,Electronics
873,2024-08-18,18.6,BOO006,Books
874,2023-01-31,19.49,CLO009,Clothing
875,2024-04-25,249.94,CLO003,Clothing
876,2022-12-29,405.67,HOM015,Home & Garden
877,2023-05-21,234.51,HOM013,Home & Garden
878,2023-10-03,325.29,HOM017,Home & Garden
879,2022-03-20,110.92,SPO008,Sports
880,2024-11-28,329.98,SPO017,Sports
881,2022-04-11,90.33,CLO010,Clothing
882,2024-08-02,111.28,CLO017,Clothing
883,2022-10-19,455.61,HOM004,Home & Garden
884,2023-01-04,641.36,SPO014,Sports
885,2023-10-25,37.03,HOM007,Home & Garden
886,2024-07-20,625.23,ELE006,Electronics
887,2022-09-11,257.68,ELE017,Electronics
888,2024-02-26,503.48,SPO002,Sports
889,2022-12-16,40.78,BOO005,Books
890,2023-01-02,961.47,ELE015,Electronics
891,2023-08-15,42.74,CLO020,Clothing
892,2023-06-03,960.79,ELE001,Electronics
893,2024-10-07,75.39,CLO015,Clothing
894,2022-06-12,493.25,SPO020,Sports
895,2023-03-02,385.65,ELE005,Electronics
896,2022-03-08,785.04,SPO002,Sports
897,2022-08-12,454.13,HOM020,Home & Garden
898,2022-12-30,309.19,HOM010,Home & Garden
899,2023-10-24,79.79,BOO018,Books
900,2022-05-13,46.11,BOO011,Books
901,2024-12-15,284.01,HOM004,Home & Garden
902,2024-12-19,1165.51,ELE010,Electronics
903,2024-05-24,700.19,SPO020,Sports
904,2023-12-26,207.5,CLO016,Clothing
905,2024-10-05,244.48,CLO007,Clothing
906,2022-01-04,81.98,ELE007,Electronics
907,2024-04-29,46.96,HOM007,Home & Garden
908,2022-01-24,175.07,CLO010,Clothing
909,2024-11-03,,SPO011,Sports
910,2023-12-01,298.45,HOM006,Home & Garden
911,2023-02-02,66.97,BOO016,Books
912,2022-03-14,176.1,CLO018,Clothing
913,2023-11-18,434.77,HOM017,Home & Garden
914,2023-09-06,591.09,SPO007,Sports
915,2023-11-11,11.32,BOO011,Books
916,2024-02-08,645.66,SPO020,Sports
917,2022-08-28,47.05,BOO014,Books
918,2022-06-27,499.1,HOM010,Home & Garden
919,2023-03-19,277.19,SPO007,Sports
920,2022-07-09,305.46,HOM005,Home & Garden
921,2023-01-25,74.97,BOO011,Books
922,2022-10-21,1770.03,ELE005,Electronics
923,2023-02-25,954.22,ELE001,Electronics
924,2023-09-29,1160.21,ELE015,Electronics
925,2022-04-05,985.23,ELE019,Electronics
926,2023-10-02,96.94,CLO011,Clothing
927,2024-06-22,491.97,ELE020,Electronics
928,2024-11-18,419.95,ELE005,Electronics
929,2023-08-04,212.63,SPO011,Sports
930,2024-06-27,324.96,ELE004,Electronics
931,2024-02-25,235.78,ELE019,Electronics
932,2024-07-02,255.81,SPO018,Sports
933,2022-06-10,327.92,HOM015,Home & Garden
934,2022-07-19,187.0,HOM016,Home & Garden
935,2023-04-20,50.54,CLO012,Clothing
936,2024-03-13,239.15,CLO011,Clothing
937,2024-07-17,32.48,HOM015,Home & Garden
938,2022-12-16,53.27,BOO004,Books
939,2024-04-10,765.62,ELE018,Electronics
940,2024-08-02,272.35,HOM006,Home & Garden
941,2024-09-14,55.72,HOM014,Home & Garden
942,2024-06-10,565.29,SPO003,Sports
943,2024-09-23,1231.26,ELE015,Electronics
944,2022-12-27,64.69,BOO020,Books
945,2024-02-16,35.18,BOO005,Books
946,2022-01-01,186.39,CLO020,Clothing
947,2024-07-04,67.72,CLO010,Clothing
948,2024-06-09,82.81,BOO017,Books
949,2024-04-07,299.35,CLO002,Clothing
950,2022-01-02,753.53,SPO001,Sports
951,2023-04-27,331.09,HOM013,Home & Garden
952,2024-04-11,198.99,HOM005,Home & Garden
953,2023-01-21,356.51,SPO005,Sports
954,2023-08-14,42.95,CLO016,Clothing
955,2024-06-13,37.81,CLO015,Clothing
956,2024-05-21,155.21,SPO015,Sports
957,2024-02-27,17.61,BOO016,Books
958,2023-04-30,229.51,SPO002,Sports
959,2022-03-19,404.36,SPO003,Sports
960,2022-10-18,874.82,SPO015,Sports
961,2024-11-24,961.45,ELE003,Electronics
962,2023-10-02,57.45,SPO016,Sports
963,2024-07-18,676.87,SPO012,Sports
964,2023-08-27,18.25,BOO010,Books
965,2023-06-18,1314.36,ELE010,Electronics
966,2022-02-25,34.36,BOO009,Books
967,2023-06-01,171.98,CLO004,Clothing
968,2022-12-24,562.85,SPO006,Sports
969,2023-06-20,175.39,CLO011,Clothing
970,2022-06-22,209.68,CLO014,Clothing
971,2024-02-24,176.23,CLO019,Clothing
972,2023-12-08,1102.36,ELE006,Electronics
973,2024-08-08,293.16,HOM018,Home & Garden
974,2023-04-24,315.03,HOM017,Home & Garden
975,2024-06-09,584.21,ELE011,Electronics
976,2024-12-21,225.84,ELE014,Electronics
977,2023-07-13,22.8,BOO019,Books
978,2024-03-12,427.77,HOM019,Home & Garden
979,2023-02-04,241.14,SPO018,Sports
980,2022-01-22,,ELE004,Electronics
981,2024-12-11,1511.67,ELE009,Electronics
982,2023-01-31,113.09,ELE007,Electronics
983,2022-09-07,207.61,ELE019,Electronics
984,2023-01-14,1387.93,ELE003,Electronics
985,2024-07-17,66.9,BOO011,Books
986,2023-06-12,195.93,CLO013,Clothing
987,2023-11-13,482.25,ELE003,Electronics
988,2024-10-04,188.34,CLO005,Clothing
989,2024-06-02,185.54,CLO009,Clothing
990,2022-07-31,173.02,ELE015,Electronics
991,2022-02-08,107.29,HOM013,Home & Garden
992,2023-06-30,220.92,CLO017,Clothing
993,2024-10-01,255.08,HOM003,Home & Garden
994,2023-04-08,889.13,ELE004,Electronics
995,2024-01-06,59.11,BOO003,Books
996,2024-01-19,777.51,SPO010,Sports
997,2023-02-20,184.15,CLO010,Clothing
998,2024-03-09,1067.2,ELE015,Electronics
999,2023-01-24,30.17,CLO008,Clothing
1000,2024-09-28,46.37,HOM018,Home & Garden
1001,2024-07-09,136.3,ELE002,Electronics
1002,2024-04-10,467.05,ELE018,Electronics
1003,2022-11-02,212.34,SPO016,Sports
1004,2022-02-09,408.57,HOM005,Home & Garden
1005,2022-01-30,220.37,CLO004,Clothing
1006,2024-07-23,163.26,SPO004,Sports
1007,2022-08-22,252.19,HOM007,Home & Garden
1008,2024-05-22,70.56,BOO011,Books
1009,2022-09-05,523.27,SPO007,Sports
1010,2022-04-04,133.73,SPO014,Sports
1011,2022-12-11,54.42,BOO002,Books
1012,2022-10-01,1513.64,ELE006,Electronics
1013,2022-02-02,,HOM003,Home & Garden
1014,2023-08-05,349.5,HOM005,Home & Garden
1015,2023-02-27,190.41,CLO006,Clothing
1016,2022-03-19,179.61,SPO010,Sports
1017,2023-12-14,18.8,HOM017,Home & Garden
1018,2022-07-15,300.6,SPO008,Sports
1019,2024-08-08,104.91,CLO016,Clothing
1020,2024-10-15,49.73,CLO012,Clothing
1021,2023-08-07,155.83,CLO015,Clothing
1022,2022-03-30,1300.15,ELE001,Electronics
1023,2024-09-20,110.7,SPO019,Sports
1024,2023-10-30,107.35,HOM004,Home & Garden
1025,2023-10-30,49.3,CLO013,Clothing
1026,2023-03-28,1119.7,ELE005,Electronics
1027,2023-03-19,315.71,SPO007,Sports
1028,2024-01-05,21.72,BOO002,Books
1029,2023-07-29,45.14,CLO011,Clothing
1030,2023-03-27,53.05,BOO020,Books
1031,2022-12-15,647.98,SPO017,Sports
1032,2024-09-28,167.38,CLO014,Clothing
1033,2023-05-21,125.25,CLO019,Clothing
1034,2022-11-02,588.42,SPO016,Sports
1035,2024-10-29,989.14,ELE004,Electronics
1036,2024-07-15,109.03,HOM014,Home & Garden
1037,2023-03-23,140.53,CLO001,Clothing
1038,2024-09-09,17.62,BOO019,Books
1039,2022-02-19,262.32,HOM006,Home & Garden
1040,2024-01-29,,HOM003,Home & Garden
1041,2024-02-28,49.35,BOO020,Books
1042,2023-03-01,1477.72,ELE017,Electronics
1043,2024-01-16,279.08,ELE012,Electronics
1044,2024-01-21,204.58,CLO007,Clothing
1045,2022-10-11,22.7,BOO019,Books
1046,2023-03-06,106.48,CLO014,Clothing
1047,2023-07-22,172.61,ELE017,Electronics
1048,2022-09-09,365.46,HOM010,Home & Garden
1049,2024-07-14,324.09,SPO003,Sports
1050,2023-01-21,53.95,HOM003,Home & Garden
1051,2022-08-12,93.51,CLO007,Clothing
1052,2024-12-02,631.98,ELE005,Electronics
1053,2024-08-28,29.52,BOO007,Books
1054,2022-05-09,2063.21,ELE011,Electronics
1055,2024-04-23,261.3,SPO019,Sports
1056,2024-12-21,308.5,SPO010,Sports
1057,2022-12-18,20.14,BOO002,Books
1058,2022-10-31,27.58,BOO006,Books
1059,2023-08-08,314.92,CLO005,Clothing
1060,2022-11-27,49.76,CLO015,Clothing
1061,2023-06-18,15.33,BOO011,Books
1062,2023-12-06,104.91,CLO010,Clothing
1063,2022-09-06,719.9,ELE015,Electronics
1064,2023-10-18,19.31,CLO011,Clothing
1065,2023-08-29,495.83,HOM019,Home & Garden
1066,2022-10-29,547.77,SPO004,Sports
1067,2024-09-07,297.17,ELE013,Electronics
1068,2023-03-28,199.84,HOM007,Home & Garden
1069,2024-12-14,208.74,CLO003,Clothing
1070,2024-07-01,1945.44,ELE020,Electronics
1071,2024-11-13,1564.97,ELE014,Electronics
1072,2024-01-28,187.13,HOM015,Home & Garden
1073,2022-06-29,266.27,CLO015,Clothing
1074,2023-08-15,237.16,CLO014,Clothing
1075,2022-10-13,444.4,SPO017,Sports
1076,2023-11-18,1776.74,ELE001,Electronics
1077,2024-04-18,39.12,BOO005,Books
1078,2023-02-13,251.25,CLO010,Clothing
1079,2023-09-15,233.86,HOM001,Home & Garden
1080,2022-11-12,29.02,BOO004,Books
1081,2023-08-13,112.24,HOM001,Home & Garden
1082,2022-09-02,43.64,BOO012,Books
1083,2024-09-11,380.86,SPO004,Sports
1084,2024-02-04,,SPO009,Sports
1085,2022-11-30,64.73,SPO005,Sports
1086,2024-01-02,31.71,CLO012,Clothing
1087,2022-04-10,22.33,BOO007,Books
1088,2023-01-11,1131.19,ELE011,Electronics
1089,2023-09-09,47.29,BOO019,Books
1090,2023-12-22,17.73,CLO016,Clothing
1091,2024-04-23,65.71,BOO017,Books
1092,2023-03-29,259.93,CLO017,Clothing
1093,2024-12-25,546.12,SPO003,Sports
1094,2022-08-27,257.21,CLO012,Clothing
1095,2022-10-12,494.21,HOM011,Home & Garden
1096,2022-12-19,6.36,BOO005,Books
1097,2023-04-10,11.97,BOO004,Books
1098,2022-06-09,1275.06,ELE004,Electronics
1099,2022-03-09,556.82,SPO002,Sports
1100,2022-05-16,61.29,BOO020,Books
1101,2023-02-25,679.06,SPO003,Sports
1102,2022-10-26,65.82,BOO017,Books
1103,2023-05-11,474.88,SPO001,Sports
1104,2024-12-19,190.25,CLO018,Clothing
1105,2022-01-09,2112.53,ELE016,Electronics
1106,2024-01-21,131.71,SPO012,Sports
1107,2024-02-17,103.83,HOM011,Home & Garden
1108,2022-09-11,80.61,HOM010,Home & Garden
1109,2022-03-25,630.12,ELE020,Electronics
1110,2023-10-01,153.33,HOM014,Home & Garden
1111,2023-01-22,2109.99,ELE012,Electronics
1112,2023-01-03,1682.04,ELE015,Electronics
1113,2024-12-06,304.51,ELE004,Electronics
1114,2022-12-12,668.21,ELE013,Electronics
1115,2022-09-09,231.37,CLO019,Clothing
1116,2023-07-14,225.3,HOM016,Home & Garden
1117,2024-11-13,13.63,BOO016,Books
1118,2024-10-15,163.0,CLO002,Clothing
1119,2022-05-20,329.27,HOM011,Home & Garden
1120,2022-11-09,42.9,BOO017,Books
1121,2024-10-05,116.47,HOM009,Home & Garden
1122,2023-12-05,359.05,SPO014,Sports
1123,2022-09-01,230.63,HOM002,Home & Garden
1124,2022-03-09,159.97,CLO006,Clothing
1125,2024-10-03,84.13,HOM004,Home & Garden
1126,2024-10-01,546.13,SPO006,Sports
1127,2024-11-03,966.37,ELE020,Electronics
1128,2023-12-24,23.75,BOO012,Books
1129,2023-12-16,29.27,SPO004,Sports
1130,2024-05-26,65.31,BOO008,Books
1131,2023-05-23,232.49,CLO003,Clothing
1132,2023-09-17,,ELE011,Electronics
1133,2022-03-18,337.71,HOM014,Home & Garden
1134,2023-07-01,1680.53,ELE013,Electronics
1135,2024-03-10,40.27,BOO007,Books
1136,2023-11-20,244.56,HOM020,Home & Garden
1137,2023-09-06,81.92,BOO003,Books
1138,2023-03-15,25.62,BOO008,Books
1139,2022-07-08,70.15,SPO017,Sports
1140,2024-08-31,127.99,HOM010,Home & Garden
1141,2024-10-30,32.97,BOO013,Books
1142,2023-05-30,425.08,SPO001,Sports
1143,2024-11-23,212.56,CLO015,Clothing
1144,2023-07-03,754.68,SPO019,Sports
1145,2022-05-03,151.01,SPO010,Sports
1146,2024-06-10,142.82,HOM007,Home & Garden
1147,2024-04-24,60.27,BOO020,Books
1148,2023-04-29,109.07,HOM010,Home & Garden
1149,2024-08-08,305.68,HOM002,Home & Garden
1150,2023-02-18,103.47,CLO009,Clothing
1151,2022-12-27,1558.87,ELE003,Electronics
1152,2023-10-05,290.08,SPO012,Sports
1153,2022-07-04,404.75,HOM004,Home & Garden
1154,2024-10-21,1259.89,ELE017,Electronics
1155,2023-05-31,377.42,HOM011,Home & Garden
1156,2023-11-06,650.23,SPO014,Sports
1157,2023-03-23,41.34,CLO014,Clothing
1158,2023-06-05,58.51,SPO004,Sports
1159,2023-10-11,408.69,SPO005,Sports
1160,2024-01-14,293.88,HOM020,Home & Garden
1161,2022-03-13,1251.38,ELE018,Electronics
1162,2024-02-27,61.46,BOO004,Books
1163,2024-12-31,301.95,CLO013,Clothing
1164,2023-06-08,10.52,BOO007,Books
1165,2022-11-25,357.52,HOM014,Home & Garden
1166,2022-03-11,82.31,BOO016,Books
1167,2024-04-25,66.34,BOO006,Books
1168,2023-06-19,68.15,SPO018,Sports
1169,2023-11-01,373.7,HOM006,Home & Garden
1170,2024-06-27,14.64,CLO019,Clothing
1171,2022-06-18,424.96,ELE005,Electronics
1172,2024-04-20,33.16,BOO006,Books
1173,2023-11-02,17.37,BOO013,Books
